1	0.0004437875638278614
2	0.0018457406236499878
3	0.004068757702961559
4	0.006868759781969123
5	0.010041370972803816
6	0.013392669581497737
7	0.016770053527163695
8	0.020080387649735715
9	0.02321558863624592
10	0.026165847332927008
11	0.028990744054337377
12	0.031698399948509676
13	0.034251975965749575
14	0.03669415951464435
15	0.03903677271877998
16	0.04130439453493053
17	0.04351045608244638
18	0.0456476809904445
19	0.04772182956058836
20	0.0497223664411721
21	0.05164226917968573
22	0.05350188510133405
23	0.05529407728673896
24	0.057012699887782466
25	0.05866489906899281
26	0.060261566537657
27	0.06180651894923352
28	0.06330899323976094
29	0.06476350261249773
30	0.06616301081980382
31	0.06752848135377461
32	0.06885892075222383
33	0.07016316908742991
34	0.07143037696203852
35	0.07267571531130951
36	0.07389764312840869
37	0.07509074651243386
38	0.07625727881186857
39	0.07740328659770189
40	0.07853528974966496
41	0.07963459485890907
42	0.08070478125674244
43	0.08174903070322032
44	0.08277471518898118
45	0.08379488405631681
46	0.08480157784434073
47	0.08578168006234778
48	0.08673480243630226
49	0.08767015148394691
50	0.08858928257684998
51	0.08949353611098525
52	0.09037593421627736
53	0.09124120606153208
54	0.09208655214702899
55	0.09291384980670105
56	0.09373502400834774
57	0.09453945962859048
58	0.0953330556523747
59	0.09611342097704634
60	0.09688211116078713
61	0.09763397709713527
62	0.09835941803271633
63	0.09906185614873898
64	0.0997510330373995
65	0.10042300709886973
66	0.10108022831332325
67	0.10172627411974501
68	0.10235976262498983
69	0.10297636585354596
70	0.10357457744170862
71	0.10416403740950089
72	0.10472667591503791
73	0.1052727602446459
74	0.10579480507770166
75	0.10628065554433525
76	0.10674704096105712
77	0.10719358671308583
78	0.107619081014399
79	0.10802150630624975
80	0.10840034933790092
81	0.10876328630268482
82	0.10910470022647711
83	0.1094262833844642
84	0.10973086864983544
85	0.11001856961455503
86	0.1102956030142162
87	0.11055371549421647
88	0.11079865980452089
89	0.11102864828664083
90	0.11124497713212457
91	0.11144170673098881
92	0.11161531770757985
93	0.1117841695128138
94	0.11193484257425124
95	0.11206715471633512
96	0.11218455248087904
97	0.11228894664198456
98	0.11237923435596213
99	0.1124586778253154
100	0.1125246604052341
101	0.11257683244966517
102	0.11262540765134692
103	0.11265194319449869
104	0.11266420029642829
105	0.11266470039155306
106	0.11265428332035371
107	0.11263102483276044
108	0.11259564657266953
109	0.1125464977968085
110	0.11248579758710776
111	0.11241268908622562
112	0.11233056102219009
113	0.1122358081092621
114	0.11212850714677926
115	0.11201377923351621
116	0.11188796970784454
117	0.11174400209856965
118	0.11159318020910812
119	0.11143054257632014
120	0.11126076804637308
121	0.11106651928234632
122	0.11087789108840843
123	0.11068078735787146
124	0.11047526404274889
125	0.11026581610689445
126	0.1100443922751335
127	0.10981329597080479
